name,brand,price,Processor Brand,Processor Name,Processor Generation,processor clock speed,Number of Cores,SSD,drive capacity,RAM,Dedicated Graphic Memory Capacity,screen size,Screen Resolution,weight,speakers,touchscreen,microphone,webcam
"MSI Stealth 15M Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/144 Hz) Stealth 15M A11UEK-227IN Gaming Laptop  (15.6 inch, Carbon Gray, 1.7 KG)",MSI,128990,Intel,Core i7,11th Gen,5,,true,1000.0,16,6 GB,15.6,2073600.0,1.7,True,True,True,True
"HP 15s Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15s-DU1066TU Thin and Light Laptop  (15.6 Inch, Jet Black, 1.76 KG, With MS Office)",HP,36990,Intel,Core i3,10th Gen,2.1,2.0,false,1000.0,8,,15.6,2073600.0,1.76,True,True,True,True
"Lenovo Ideapad Slim 5i Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) ideapad slim 5 Thin and Light Laptop  (15.6 inch, Graphite Grey, 1.66 Kg, With MS Office)",Lenovo,58990,Intel,Core i5,11th Gen,2.4,4.0,true,256.0,8,2 GB,15.6,2073600.0,1.66,True,True,True,True
"Lenovo Ideapad Slim 5i Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 15 ITL 05 Thin and Light Laptop  (15.6 Inch, Graphite Grey, 1.66 KG, With MS Office)",Lenovo,66990,Intel,Core i5,11th Gen,2.4,4.0,true,512.0,16,2 GB,15.6,2073600.0,1.66,True,True,True,True
"DELL Vostro Core i3 10th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Vostro 3401 Thin and Light Laptop  (14 inch, Black, 1.58 kg, With MS Office)",DELL,37126,Intel,Core i3,10th Gen,1.2,2.0,true,256.0,4,,14,2073600.0,1.58,True,True,True,True
"HP 15-ec1105AX Ryzen 5 Hexa Core 4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 15-ec1105AX Gaming Laptop  (15.6 inch, Shadow Black & Ultra Violet, 1.98 Kg)",HP,61990,AMD,Ryzen 5 Hexa Core,,3.0,6.0,true,512.0,8,4 GB,15.6,2073600.0,1.98,True,True,True,True
"DELL Inspiron Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10) Inspiron 7415 2 in 1 Laptop  (14 Inch, Pebble Green, 1.56 KG, With MS Office)",DELL,69490,AMD,Ryzen 5 Hexa Core,,2.4,6.0,true,512.0,8,,14,2073600.0,1.56,True,True,True,True
"DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10/2 GB Graphics) Inspiron 5410 2 in 1 Laptop  (14 Inch, Silver, 1.56 KG, With MS Office)",DELL,79990,Intel,Core i5,11th Gen,2.4,4.0,true,512.0,8,2 GB,14,2073600.0,1.56,True,True,True,True
"Lenovo Ideapad Slim3 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) 14 ITL 6 Thin and Light Laptop  (14 Inch, Arctic Grey, 1.41 KG, With MS Office)",Lenovo,51499,Intel,Core i3,11th Gen,3.0,2.0,true,256.0,8,,14,2073600.0,1.41,True,True,True,True
"Lenovo Ideapad Slim 5i Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 15 ITL 05 Thin and Light Laptop  (15.6 Inch, Graphite Grey, 1.66 KG, With MS Office)",Lenovo,61990,Intel,Core i5,11th Gen,2.4,4.0,true,512.0,16,,15.6,2073600.0,1.66,True,True,True,True
"MSI GF65 Thin Hexa Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/144 Hz) GF65 Thin 10UE-290IN Gaming Laptop  (15.6 inch, Black, 1.86 KG)",MSI,69990,Intel,Hexa Core i5,10th Gen,2.5,6.0,true,512.0,16,6 GB,15.6,2073600.0,1.86,True,True,True,True
"MSI GF63 Thin Hexa Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Max Q/60 Hz) GF63 Thin 10SCXR-1616IN / GF63 Thin 10SC-611IN Gaming Laptop  (15.6 inch, Black, 1.86 KG)",MSI,54990,Intel,Hexa Core i5,10th Gen,2.5,6.0,true,256.0,8,4 GB,15.6,2073600.0,1.86,True,True,True,True
"DELL DELL 5590 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10/2 GB Graphics) Inspiron 15 5590 Laptop  (15.6 inch, Silver, 1.8 kg, With MS Office)",DELL,64990,Intel,Core i5,10th Gen,4.2,4.0,true,512.0,8,2 GB,15.6,2073600.0,1.8,False,True,False,True
"DELL GAMING G5 SERIES Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX 1650Ti/120 Hz) G5 5500 Gaming Laptop  (15.6 inch, Black, 2.3 kg, With MS Office)",DELL,68499,Intel,Core i5,10th Gen,,4.0,true,512.0,8,4 GB,15.6,2073600.0,2.3,False,True,False,True
"Lenovo Ideapad Slim 3i (2021) Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) IdeaPad 3 15ITL6 Thin and Light Laptop  (15.6 Inch, Arctic Grey, 1.65 KG, With MS Office)",Lenovo,53990,Intel,Core i5,11th Gen,2.4,4.0,true,512.0,8,,15.6,2073600.0,1.65,True,True,True,True
"Lenovo IdeaPad Slim 3i (2021) Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) IdeaPad 3 14ITL6 Thin and Light Laptop  (14 Inch, Arctic Grey, 1.41 KG, With MS Office)",Lenovo,43790,Intel,Core i3,11th Gen,3.0,2.0,true,256.0,8,,14,2073600.0,1.41,True,True,True,True
"ASUS VivoBook Ultra K14 (2021) Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) KM413UA-EB503TS Thin and Light Laptop  (14 inch, Transparent Silver, 1.40 kg, With MS Office)",ASUS,58990,AMD,Ryzen 5 Hexa Core,,2.1,6.0,true,512.0,8,,14,2073600.0,1.40,True,True,True,True
"Lenovo Ideapad Slim 5 Ryzen 7 Octa Core 5700U - (8 GB/512 GB SSD/Windows 10 Home) 14 ALC 05 Thin and Light Laptop  (14 Inch, Graphite Grey, 1.39 KG, With MS Office)",Lenovo,59990,AMD,Ryzen 7 Octa Core,,1.8,8.0,true,512.0,8,,14,2073600.0,1.39,True,True,True,True
"HP Pavilion Gaming Ryzen 7 Octa Core 4800H - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce 1650Ti/144 Hz) 15-EC1512AX Gaming Laptop  (15.6 inch, Shadow Black, 2.19 kg, With MS Office)",HP,75990,AMD,Ryzen 7 Octa Core,,2.9,8.0,true,256.0,16,4 GB,15.6,2073600.0,2.19,True,True,True,True
"ASUS TUF Gaming F15 (2021) Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/144 Hz) FX506HM-HN016T Gaming Laptop  (15.6 Inch, Graphite Black, 2.3 KG)",ASUS,89990,Intel,Core i5,11th Gen,2.7,6.0,true,512.0,16,6 GB,15.6,2073600.0,2.3,True,True,True,True
"ASUS VivoBook Ultra Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) KM413UA-EB502TS Thin and Light Laptop  (14 inch, Indie Black, 1.40 kg, With MS Office)",ASUS,58990,AMD,Ryzen 5 Hexa Core,,2.1,6.0,true,512.0,8,,14,2073600.0,1.40,True,True,True,True
"Lenovo Ideapad Slim 3i (2021) Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15ITL6 Thin and Light Laptop  (15.6 inch, Arctic Grey, 1.65 kg, With MS Office)",Lenovo,57990,Intel,Core i5,11th Gen,2.4,4.0,true,512.0,8,,15.6,2073600.0,1.65,True,True,True,True
"Lenovo ThinkPad Core i5 10th Gen - (16 GB/512 GB HDD/512 GB SSD/Windows 10 Pro) T14 Thin and Light Laptop  (14 Inch, Black, 1.55 KG)",Lenovo,155411,Intel,Core i5,10th Gen,1.6,4.0,true,512.0,16,,14,2073600.0,1.55,True,True,True,True
"Lenovo Yoga Slim 7 Intel EVO Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) Yoga Slim 7 14ITL05a Thin and Light Laptop  (14 Inches, Slate Grey, 1.36 KG, With MS Office)",Lenovo,81999,Intel,Core i5,11th Gen,2.4,4.0,true,512.0,16,,14,2073600.0,1.36,True,True,True,True
"Lenovo Yoga Slim 7 Intel EVO Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home) Yoga Slim 7 14ITL05b Thin and Light Laptop  (14 inch, Slate Grey, 1.36 Kg, With MS Office)",Lenovo,96990,Intel,Core i7,11th Gen,2.8,4.0,true,1000.0,16,,14,2073600.0,1.36,True,True,True,True
"Lenovo Ideapad Slim 3i (2021) Core i5 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) 15ITL6/ 15ITL6 Ub Thin and Light Laptop  (15.6 inch, Arctic Grey, 1.65 kg, With MS Office)",Lenovo,48490,Intel,Core i5,11th Gen,2.4,4.0,true,256.0,8,,15.6,2073600.0,1.65,True,True,True,True
"ASUS Zephyrus G14 Ryzen 7 Octa Core AMD Ryzen� 7 5800HS 5th Gen - (8 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) GA401QC-HZ047TS Gaming Laptop  (14 inch, White, 1.60 Kg, With MS Office)",ASUS,110400,AMD,Ryzen 7 Octa Core,5th Gen,3.2,8.0,true,1000.0,8,4 GB,14,2073600.0,1.60,True,True,True,True
"Lenovo Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) E15 Laptop  (15.6 Inch, Black, 1.7 kg, With MS Office)",Lenovo,84086,Intel,Core i5,11th Gen,2.4,4.0,true,512.0,8,2 GB,15.6,2073600.0,1.7,False,True,False,True
"Lenovo ThinkPad E15 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) E15 Thin and Light Laptop  (15.6 Inch, Black, 1.7 kg, With MS Office)",Lenovo,67990,Intel,Core i5,11th Gen,2.4,,true,512.0,8,,15.6,2073600.0,1.7,False,True,False,True
"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10) 42V68PA Laptop  (15.6 inch, Black, 1.74 kg)",HP,46498,Intel,Core i3,11th Gen,3.0,2.0,true,512.0,8,,15.6,1049088.0,1.74,True,True,True,True
"Lenovo IdeaPad Gaming 3 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15IMH05 Gaming Laptop  (15.6 inch, Onyx Black, 2.2 kg)",Lenovo,53990,Intel,Core i5,10th Gen,2.50,4.0,true,512.0,8,4 GB,15.6,2073600.0,2.2,True,True,True,True
"Lenovo Legion Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) Y540-15IRH-PG0 Gaming Laptop  (15.6 inch, Raven Black, 2.3 kg, With MS Office)",Lenovo,72199,Intel,Core i5,9th Gen,2.40,4.0,true,256.0,8,4 GB,15.6,2073600.0,2.3,True,True,True,True
"ASUS VivoBook Ultra S14 Core i7 11th Gen - (8 GB + 32 GB Optane/512 GB SSD/Windows 10 Home) S433EA-AM702TS Thin and Light Laptop  (14 inch, Dreamy White, 1.40 Kg, With MS Office)",ASUS,77990,Intel,Core i7,11th Gen,2.8,4.0,true,512.0,8,,14,2073600.0,1.40,True,True,True,True
"Lenovo ThinkPad E15 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) E15 Thin and Light Laptop  (15.6 Inch, Black, 1.7 kg, With MS Office)",Lenovo,65990,Intel,Core i5,11th Gen,2.4,,true,512.0,8,,15.6,2073600.0,1.7,False,True,False,True
"Lenovo Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) E15 Laptop  (15.6 Inch, Black, 1.7 kg, With MS Office)",Lenovo,77990,Intel,Core i5,11th Gen,2.4,4.0,true,512.0,16,,15.6,2073600.0,1.7,False,True,False,True
"Lenovo ThinkPad Core i5 10th Gen - (8 GB/512 GB HDD/512 GB SSD/Windows 10 Pro) T14 Thin and Light Laptop  (14 Inch, Black, 1.55 KG)",Lenovo,125394,Intel,Core i5,10th Gen,1.6,4.0,true,512.0,8,,14,2073600.0,1.55,True,True,True,True
"ASUS VivoBook Ultra 17 Ryzen 5 Hexa Core - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) M712UA-AU501TS Thin and Light Laptop  (17.3 inch, Transparent Silver, 2.30 kg, With MS Office)",ASUS,62790,AMD,Ryzen 5 Hexa Core,,2.1,6.0,true,256.0,8,,17.3,2073600.0,2.30,True,True,True,True
"ASUS ZenBook 13 (2021) OLED Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home) UX325EA-KG701TS Thin and Light Laptop  (13.3 inch, Lilac Mist, 1.14 kg, With MS Office)",ASUS,102990,Intel,Core i7,11th Gen,2.8,4.0,true,1000.0,16,,13.3,2073600.0,1.14,True,True,True,True
"Lenovo V Series Athlon Dual Core 3050U - (4 GB/1 TB HDD/Windows 10 Home) V-15 ADA Laptop  (15.6 Inch, Iron Grey, 1.85 KG)",Lenovo,27990,AMD,Athlon Dual Core,,2.3,2.0,false,1000.0,4,,15.6,1049088.0,1.85,True,True,True,True
"Lenovo V Series Athlon Dual Core 3150U - (4 GB/1 TB HDD/Windows 10 Home) V-15 ADA Laptop  (15.6 Inch, Iron Grey, 1.85 KG)",Lenovo,27890,AMD,Athlon Dual Core,,2.4,2.0,false,1000.0,4,,15.6,2073600.0,1.85,True,True,True,True
"DELL XPS Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10) XPS 13 9305 Thin and Light Laptop  (13.3 Inch, Platinum Silver, 1.16 KG, With MS Office)",DELL,114690,Intel,Core i5,11th Gen,1,4.0,true,512.0,16,,13.3,2073600.0,1.16,True,True,True,True
"ASUS Vivobook Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) X415EA-EK302TS Thin and Light Laptop  (14 inch, Transparent Silver, 1.55 kg, With MS Office)",ASUS,34990,Intel,Core i3,11th Gen,3.0,2.0,true,256.0,4,,14,2073600.0,1.55,True,True,True,True
"DELL Vostro Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10) Vostro 3400 Thin and Light Laptop  (14 Inch, Dune, 1.58 KG, With MS Office)",DELL,61990,Intel,Core i5,11th Gen,2.4,4.0,true,256.0,8,,14,2073600.0,1.58,True,True,True,True
"DELL Vostro Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) Vostro 3401 Thin and Light Laptop  (14 inch, Accent Black, 1.58 kg, With MS Office)",DELL,36057,Intel,Core i3,10th Gen,1.2,2.0,true,256.0,4,,14,2073600.0,1.58,True,True,True,True
"Lenovo IdeaPad Gaming 3 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15IMH05 Gaming Laptop  (15.6 inch, Onyx Black, 2.2 kg)",Lenovo,68999,Intel,Core i5,10th Gen,2.50,4.0,true,256.0,8,4 GB,15.6,2073600.0,2.2,True,True,True,True
"Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15ARH05 Gaming Laptop  (15.6 inch, Onyx Black, 2.2 kg)",Lenovo,63990,AMD,Ryzen 5 Hexa Core,,3.0,6.0,true,256.0,8,4 GB,15.6,2073600.0,2.2,True,True,True,True
"Lenovo Ideapad Slim 5i Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14ITL05U2a Thin and Light Laptop  (14 inch, Graphite Grey, 1.39 kg, With MS Office)",Lenovo,56990,Intel,Core i5,11th Gen,2.4,4.0,true,512.0,8,,14,2073600.0,1.39,True,True,True,True
"Lenovo Ideapad Slim 5 Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 10 Home) 15ALC05 A|| 15ALC05 B Thin and Light Laptop  (15.6 inch, Graphite Grey, 1.66 kg, With MS Office)",Lenovo,67990,AMD,Ryzen 7 Octa Core,,1.8,8.0,true,512.0,16,,15.6,2073600.0,1.66,True,True,True,True
"Lenovo V15 Athlon Dual Core 3050U - (4 GB/1 TB HDD/DOS) V15 Laptop  (15.6 inch, Iron Grey, 1.85 kg)",Lenovo,27990,AMD,Athlon Dual Core,,2.3,2.0,false,1000.0,4,,15.6,1049088.0,1.85,True,True,True,True
"ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Ti/144 Hz) FX506LI-HN271TS Gaming Laptop  (15.6 Inch, Black Plastic, 2.3 KG, With MS Office)",ASUS,65990,Intel,Core i5,10th Gen,2.5,4.0,true,512.0,8,4 GB,15.6,2073600.0,2.3,True,True,True,True
"DELL Vostro Core i3 11th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 10) Vostro 3400 Thin and Light Laptop  (14 inch, Dune, 1.58 kg, With MS Office)",DELL,43126,Intel,Core i3,11th Gen,1.7,2.0,true,256.0,4,,14,2073600.0,1.58,True,True,True,True
"acer Aspire 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-75G-50TA/ A715-75G-41G/ A715-75G-52AA Gaming Laptop  (15.6 inch, Black, 2.15 Kg)",acer,54990,Intel,Core i5,10th Gen,2.4,,true,512.0,8,4 GB,15.6,2073600.0,2.15,True,True,True,True
"ASUS ROG Strix G15 (2020) Octa Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Ti/144 Hz) G512LI-HN305T Gaming Laptop  (15.6 inch, Black Plastic, 2.30 Kg)",ASUS,92590,Intel,Octa Core i7,10th Gen,2.2,8.0,true,1000.0,16,4 GB,15.6,2073600.0,2.30,True,True,True,False
"ASUS Zephyrus G14 Ryzen 5 Hexa Core AMD Ryzen� 5 4600H 4th Gen - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX GTX 1650Ti/120 Hz) GA401II-HE233T Gaming Laptop  (14 inch, Moonlight White, 1.60 kg, With MS Office)",ASUS,84500,AMD,Ryzen 5 Hexa Core,4th Gen,3.0,6.0,true,512.0,8,4 GB,14,2073600.0,1.60,True,True,True,True
"ASUS VivoBook Flip 14 (2022) Ryzen 5 Hexa Core - (8 GB/512 GB SSD/Windows 10 Home) TM420UA-EC501TS 2 in 1 Laptop  (14 inch, Bespoke Black, 1.50 kg, With MS Office)",ASUS,62990,AMD,Ryzen 5 Hexa Core,,2.1,6.0,true,512.0,8,,14,2073600.0,1.50,True,True,True,True
"MSI GF65 Thin Hexa Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX 1660 Ti/144 Hz) GF65 Thin 10SDR-1283IN Gaming Laptop  (15.6 inch, Black, 1.86 KG)",MSI,75990,Intel,Hexa Core i5,10th Gen,2.5,6.0,true,512.0,16,6 GB,15.6,2073600.0,1.86,True,True,True,True
"ASUS ZenBook 14 Ryzen 5 Hexa Core AMD Ryzen� 5 5500U Processor 5th Gen - (8 GB/512 GB SSD/Windows 10 Home) UM425UA-AM502TS Thin and Light Laptop  (14 inch, Lilac Mist, 1.22 kg, With MS Office)",ASUS,77990,AMD,Ryzen 5 Hexa Core,5th Gen,2.1,6.0,true,512.0,8,,14,2073600.0,1.22,True,True,True,True
"DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Inspiron 5418 Thin and Light Laptop  (14 inches, Silver, 1.5 kg, With MS Office)",DELL,64290,Intel,Core i5,11th Gen,2.6,4.0,true,512.0,8,,14,2073600.0,1.5,True,True,True,True
"DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Inspiron 5410 2 in 1 Laptop  (14 inches, Silver, 1.56 kg, With MS Office)",DELL,72990,Intel,Core i5,11th Gen,2.4,4.0,true,512.0,8,,14,2073600.0,1.56,True,True,True,True
"DELL Inspiron Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10/2 GB Graphics) INSPIRON 3501 Thin and Light Laptop  (15.6 inch, Softmint, 1.83 kg, With MS Office)",DELL,67999,Intel,Core i5,11th Gen,2.4,4.0,true,256.0,8,2 GB,15.6,2073600.0,1.83,True,True,True,True
"DELL Inspiron Core i5 11th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 10) Inspiron 3501 Thin and Light Laptop  (14.9 Inch, Accent Black, 1.83 KG, With MS Office)",DELL,55990,Intel,Core i5,11th Gen,2.4,4.0,true,256.0,4,,14.9,2073600.0,1.83,True,True,True,True
"ASUS ASUS TUF Dash Series Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/144 Hz) FX516PM-HN157TS Gaming Laptop  (15.6 inch, Eclipse Grey, 2. kg, With MS Office)",ASUS,88990,Intel,Core i5,11th Gen,2.6,4.0,true,512.0,16,6 GB,15.6,2073600.0,2.,True,True,True,True
"DELL Inspiron Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10) Inspiron 3501 Thin and Light Laptop  (15.6 inch, Soft Mint, 1.83 kg, With MS Office)",DELL,40490,Intel,Core i3,10th Gen,1.2,2.0,true,256.0,8,,15.6,2073600.0,1.83,True,True,True,True
"DELL Inspiron Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10) INSPIRON 3501 Thin and Light Laptop  (15.6 inch, Softmint, 1.83 kg, With MS Office)",DELL,44999,Intel,Core i3,11th Gen,1.7,2.0,false,1000.0,8,,15.6,2073600.0,1.83,True,True,True,True
"HP Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) 14s-DQ2100TU Thin and Light Laptop  (14 inch, Jet Black, 1.46 kg, With MS Office)",HP,44390,Intel,Core i3,11th Gen,4.10,2.0,true,256.0,8,,14,1049088.0,1.46,True,True,True,True
"Lenovo Intel EVO Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 82BH004HIN Laptop  (14 inch, Slate Grey, With MS Office)",Lenovo,102999,Intel,Core i7,11th Gen,,,true,512.0,16,,14,2073600.0,,False,True,False,False
"Lenovo Yoga Slim 7 Intel EVO Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home) Carbon 13ITL5 Thin and Light Laptop  (13.3 inch, Moon White, 0.966 Kg, With MS Office)",Lenovo,109990,Intel,Core i7,11th Gen,2.8,4.0,true,1000.0,16,,13.3,4096000.0,0.966,True,True,True,True
"DELL Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10) D560020WIN9S Laptop  (13.3 inch, Silver, With MS Office)",DELL,94990,Intel,Core i5,10th Gen,,,true,512.0,8,,13.3,2073600.0,,False,True,False,False
"DELL Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) D560424WIN9S Laptop  (15.6 inch, Soft Mint, With MS Office)",DELL,42990,Intel,Core i3,11th Gen,,,false,1000.0,8,,15.6,2073600.0,,False,True,False,False
"MSI GF63 Thin Core i7 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Max Q/60 Hz) GF63 Thin 10SCXR-1617IN / GF63 Thin 10SC-610IN Gaming Laptop  (15.6 inch, Black, 1.86 KG)",MSI,67490,Intel,Core i7,10th Gen,2.6,,true,256.0,8,4 GB,15.6,2073600.0,1.86,True,True,True,True
"HP 14s Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) 14s- DY2501TU Thin and Light Laptop  (14 inch, Natural Silver, 1.46 kg, With MS Office)",HP,37999,Intel,Core i3,11th Gen,4.1,2.0,true,256.0,8,,14,2073600.0,1.46,True,True,True,True
"acer Nitro 5 Ryzen 7 Octa Core 5800H - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/144 Hz) AN515-45/ AN515-45-R2GL Gaming Laptop  (15.6 inch, Black, 2.4 kg)",acer,94990,AMD,Ryzen 7 Octa Core,,3.2,8.0,true,256.0,16,6 GB,15.6,2073600.0,2.4,True,True,True,True
"ASUS ZenBook Duo 14 (2021) Touch Panel Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/2 GB Graphics) UX482EG-KA711TS Thin and Light Laptop  (14 inch, Celestial Blue, 1.62 kg, With MS Office)",ASUS,136990,Intel,Core i7,11th Gen,2.8,4.0,true,1000.0,16,2 GB,14,2073600.0,1.62,True,True,True,True
"ASUS ROG Strix G15 (2020) Core i5 10th Gen - (8 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Ti) G512LI-HN118TS Gaming Laptop  (15.6 inch, Electro Punk Plastic, 2.30 Kg, With MS Office)",ASUS,77990,Intel,Core i5,10th Gen,2.5,,true,1000.0,8,4 GB,15.6,2073600.0,2.30,True,True,True,False
"DELL Inspiron Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10) Inspiron 5410 2 in 1 Laptop  (14 inches, Silver, 1.56 kg, With MS Office)",DELL,62990,Intel,Core i3,11th Gen,1.7,2.0,true,512.0,8,,14,2073600.0,1.56,True,True,True,True
"MSI Prestige 14 EVO Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) Prestige 14 Evo A11M-436IN Thin and Light Laptop  (14 inch, Carbon Gray, 1.29 kg)",MSI,80490,Intel,Core i5,11th Gen,2.4,,true,512.0,16,,14,2073600.0,1.29,True,True,True,True
"HP Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 15s-EQ2040AU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.69 kg, With MS Office)",HP,51490,AMD,Ryzen 5 Hexa Core,,4.0,6.0,true,512.0,8,,15.6,2073600.0,1.69,True,True,True,True
"ASUS ROG Flow X13 Ryzen 7 Octa Core 5800HS - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) GV301QH-K6463TS 2 in 1 Gaming Laptop  (13.4 inch, Off Black, 1.30 kg, With MS Office)",ASUS,99990,AMD,Ryzen 7 Octa Core,,2.8,8.0,true,1000.0,16,4 GB,13.4,2304000.0,1.30,True,True,True,True
"MSI Modern 14 Core i7 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B11MO-092IN Thin and Light Laptop  (14 inch, Carbon Gray, 1.3 Kg)",MSI,70990,Intel,Core i7,11th Gen,1.2,,true,512.0,8,,14,2073600.0,1.3,True,True,True,True
"ASUS ROG Flow X13 Ryzen 9 Octa Core 5900HS - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/60 Hz) GV301QH-K5462TS 2 in 1 Gaming Laptop  (13.4 inch, Off Black, 1.30 kg, With MS Office)",ASUS,119990,AMD,Ryzen 9 Octa Core,,3,8.0,true,1000.0,16,4 GB,13.4,9216000.0,1.30,True,True,True,True
